data_folder,threshold,data_id,seed,pytorch_verified_energy,pytorch_reported_energy,energy_difference,pytorch_result_file,status
1_data_1000,1e-2,data_3,1,-19431.416015625,-19431.4140625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_3/pytorch_1,MATCH
1_data_1000,1e-2,data_3,2,-19404.841796875,-19404.841796875,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_3/pytorch_2,MATCH
1_data_1000,1e-2,data_3,3,-19486.205078125,-19486.205078125,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_3/pytorch_3,MATCH
1_data_1000,1e-2,data_3,4,-19418.833984375,-19418.8359375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_3/pytorch_4,MATCH
1_data_1000,1e-2,data_3,5,-19451.685546875,-19451.68359375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_3/pytorch_5,MATCH
1_data_1000,1e-2,data_4,1,-20536.31640625,-20536.318359375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_4/pytorch_1,MATCH
1_data_1000,1e-2,data_4,2,-20712.91796875,-20712.919921875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_4/pytorch_2,MATCH
1_data_1000,1e-2,data_4,3,-20570.90625,-20570.908203125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_4/pytorch_3,MATCH
1_data_1000,1e-2,data_4,4,-20702.177734375,-20702.1796875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_4/pytorch_4,MATCH
1_data_1000,1e-2,data_4,5,-20547.6953125,-20547.697265625,0.001953125,../1_solve/solution/1_data_1000/thr_1e-2/data_4/pytorch_5,MATCH
1_data_1000,1e-2,data_5,1,-18695.212890625,-18695.212890625,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_5/pytorch_1,MATCH
1_data_1000,1e-2,data_5,2,-18532.59375,-18532.59375,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_5/pytorch_2,MATCH
1_data_1000,1e-2,data_5,3,-18694.099609375,-18694.099609375,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_5/pytorch_3,MATCH
1_data_1000,1e-2,data_5,4,-18670.90234375,-18670.90234375,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_5/pytorch_4,MATCH
1_data_1000,1e-2,data_5,5,-18658.1640625,-18658.1640625,0.0,../1_solve/solution/1_data_1000/thr_1e-2/data_5/pytorch_5,MATCH
1_data_1000,1e-3,data_1,1,-19718.43359375,-19718.431640625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_1/pytorch_1,MATCH
1_data_1000,1e-3,data_1,2,-19765.515625,-19765.517578125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_1/pytorch_2,MATCH
