data_folder,threshold,data_id,seed,pytorch_verified_energy,pytorch_reported_energy,energy_difference,pytorch_result_file,status
2_data_6000,1e-2,data_1,2,-278817.5,-278817.5,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_1/pytorch_2,MATCH
2_data_6000,1e-2,data_1,3,-279977.9375,-279977.9375,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_1/pytorch_3,MATCH
2_data_6000,1e-2,data_1,4,-279417.40625,-279417.40625,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_1/pytorch_4,MATCH
2_data_6000,1e-2,data_1,5,-278746.53125,-278746.5,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_1/pytorch_5,MATCH
2_data_6000,1e-2,data_2,1,-280404.625,-280404.625,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_2/pytorch_1,MATCH
2_data_6000,1e-2,data_2,2,-280305.8125,-280305.8125,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_2/pytorch_2,MATCH
2_data_6000,1e-2,data_2,3,-279911.75,-279911.75,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_2/pytorch_3,MATCH
2_data_6000,1e-2,data_2,4,-279331.28125,-279331.25,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_2/pytorch_4,MATCH
2_data_6000,1e-2,data_2,5,-280601.8125,-280601.8125,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_2/pytorch_5,MATCH
2_data_6000,1e-2,data_3,1,-282619.4375,-282619.40625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_3/pytorch_1,MATCH
2_data_6000,1e-2,data_3,2,-282638.3125,-282638.28125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_3/pytorch_2,MATCH
2_data_6000,1e-2,data_3,3,-283077.6875,-283077.6875,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_3/pytorch_3,MATCH
2_data_6000,1e-2,data_3,4,-283766.75,-283766.71875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_3/pytorch_4,MATCH
2_data_6000,1e-2,data_3,5,-283133.625,-283133.59375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_3/pytorch_5,MATCH
2_data_6000,1e-2,data_4,1,-273574.75,-273574.75,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_4/pytorch_1,MATCH
2_data_6000,1e-2,data_4,2,-272981.875,-272981.9375,0.0625,../1_solve/solution/2_data_6000/thr_1e-2/data_4/pytorch_2,MATCH
2_data_6000,1e-2,data_4,3,-274614.8125,-274614.8125,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_4/pytorch_3,MATCH
2_data_6000,1e-2,data_4,4,-273676.03125,-273676.0625,0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_4/pytorch_4,MATCH
2_data_6000,1e-2,data_4,5,-273927.8125,-273927.78125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_4/pytorch_5,MATCH
2_data_6000,1e-2,data_5,1,-269624.5,-269624.46875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_5/pytorch_1,MATCH
2_data_6000,1e-2,data_5,2,-269230.1875,-269230.125,-0.0625,../1_solve/solution/2_data_6000/thr_1e-2/data_5/pytorch_2,MATCH
2_data_6000,1e-2,data_5,3,-269153.625,-269153.625,0.0,../1_solve/solution/2_data_6000/thr_1e-2/data_5/pytorch_3,MATCH
2_data_6000,1e-2,data_5,4,-269935.59375,-269935.5625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_5/pytorch_4,MATCH
2_data_6000,1e-2,data_5,5,-270048.40625,-270048.375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-2/data_5/pytorch_5,MATCH
2_data_6000,1e-3,data_1,1,-279858.3125,-279858.3125,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_1/pytorch_1,MATCH
2_data_6000,1e-3,data_1,2,-280857.3125,-280857.28125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_1/pytorch_2,MATCH
2_data_6000,1e-3,data_1,3,-280473.6875,-280473.65625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_1/pytorch_3,MATCH
2_data_6000,1e-3,data_1,4,-280443.03125,-280443.0,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_1/pytorch_4,MATCH
2_data_6000,1e-3,data_1,5,-280288.4375,-280288.40625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_1/pytorch_5,MATCH
2_data_6000,1e-3,data_2,1,-282214.375,-282214.375,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_2/pytorch_1,MATCH
2_data_6000,1e-3,data_2,2,-281463.28125,-281463.25,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_2/pytorch_2,MATCH
2_data_6000,1e-3,data_2,3,-281142.875,-281142.90625,0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_2/pytorch_3,MATCH
2_data_6000,1e-3,data_2,4,-281694.84375,-281694.84375,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_2/pytorch_4,MATCH
2_data_6000,1e-3,data_2,5,-281742.71875,-281742.71875,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_2/pytorch_5,MATCH
2_data_6000,1e-3,data_3,1,-284943.53125,-284943.5,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_3/pytorch_1,MATCH
2_data_6000,1e-3,data_3,2,-284907.25,-284907.28125,0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_3/pytorch_2,MATCH
2_data_6000,1e-3,data_3,3,-283738.8125,-283738.84375,0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_3/pytorch_3,MATCH
2_data_6000,1e-3,data_3,4,-284936.3125,-284936.28125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_3/pytorch_4,MATCH
2_data_6000,1e-3,data_3,5,-285241.625,-285241.625,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_3/pytorch_5,MATCH
2_data_6000,1e-3,data_4,1,-275210.46875,-275210.46875,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_4/pytorch_1,MATCH
2_data_6000,1e-3,data_4,2,-275172.1875,-275172.1875,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_4/pytorch_2,MATCH
2_data_6000,1e-3,data_4,3,-275861.4375,-275861.4375,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_4/pytorch_3,MATCH
2_data_6000,1e-3,data_4,4,-275387.5625,-275387.5625,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_4/pytorch_4,MATCH
2_data_6000,1e-3,data_4,5,-275399.59375,-275399.5625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_4/pytorch_5,MATCH
2_data_6000,1e-3,data_5,1,-271662.21875,-271662.1875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_5/pytorch_1,MATCH
2_data_6000,1e-3,data_5,2,-270871.9375,-270871.9375,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_5/pytorch_2,MATCH
2_data_6000,1e-3,data_5,3,-271671.4375,-271671.46875,0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_5/pytorch_3,MATCH
2_data_6000,1e-3,data_5,4,-271886.78125,-271886.8125,0.03125,../1_solve/solution/2_data_6000/thr_1e-3/data_5/pytorch_4,MATCH
2_data_6000,1e-3,data_5,5,-271955.125,-271955.125,0.0,../1_solve/solution/2_data_6000/thr_1e-3/data_5/pytorch_5,MATCH
2_data_6000,1e-4,data_1,1,-280790.625,-280790.6875,0.0625,../1_solve/solution/2_data_6000/thr_1e-4/data_1/pytorch_1,MATCH
2_data_6000,1e-4,data_1,2,-281464.46875,-281464.5,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_1/pytorch_2,MATCH
2_data_6000,1e-4,data_1,3,-281933.375,-281933.34375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_1/pytorch_3,MATCH
2_data_6000,1e-4,data_1,4,-280937.875,-280937.875,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_1/pytorch_4,MATCH
2_data_6000,1e-4,data_1,5,-281898.78125,-281898.8125,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_1/pytorch_5,MATCH
2_data_6000,1e-4,data_2,1,-282763.15625,-282763.1875,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_2/pytorch_1,MATCH
2_data_6000,1e-4,data_2,2,-282931.4375,-282931.4375,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_2/pytorch_2,MATCH
2_data_6000,1e-4,data_2,3,-282536.96875,-282537.0,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_2/pytorch_3,MATCH
2_data_6000,1e-4,data_2,4,-283315.375,-283315.375,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_2/pytorch_4,MATCH
2_data_6000,1e-4,data_2,5,-282359.1875,-282359.15625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_2/pytorch_5,MATCH
2_data_6000,1e-4,data_3,1,-285992.3125,-285992.34375,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_3/pytorch_1,MATCH
2_data_6000,1e-4,data_3,2,-286160.09375,-286160.09375,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_3/pytorch_2,MATCH
2_data_6000,1e-4,data_3,3,-285866.53125,-285866.53125,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_3/pytorch_3,MATCH
2_data_6000,1e-4,data_3,4,-285713.53125,-285713.5,-0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_3/pytorch_4,MATCH
2_data_6000,1e-4,data_3,5,-285294.09375,-285294.125,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_3/pytorch_5,MATCH
2_data_6000,1e-4,data_4,1,-276100.1875,-276100.1875,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_4/pytorch_1,MATCH
2_data_6000,1e-4,data_4,2,-277737.875,-277737.875,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_4/pytorch_2,MATCH
2_data_6000,1e-4,data_4,3,-276614.28125,-276614.28125,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_4/pytorch_3,MATCH
2_data_6000,1e-4,data_4,4,-276686.1875,-276686.15625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_4/pytorch_4,MATCH
2_data_6000,1e-4,data_4,5,-276337.6875,-276337.71875,0.03125,../1_solve/solution/2_data_6000/thr_1e-4/data_4/pytorch_5,MATCH
2_data_6000,1e-4,data_5,1,-273094.3125,-273094.25,-0.0625,../1_solve/solution/2_data_6000/thr_1e-4/data_5/pytorch_1,MATCH
2_data_6000,1e-4,data_5,2,-273223.1875,-273223.25,0.0625,../1_solve/solution/2_data_6000/thr_1e-4/data_5/pytorch_2,MATCH
2_data_6000,1e-4,data_5,3,-272631.75,-272631.75,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_5/pytorch_3,MATCH
2_data_6000,1e-4,data_5,4,-273777.8125,-273777.8125,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_5/pytorch_4,MATCH
2_data_6000,1e-4,data_5,5,-273464.875,-273464.875,0.0,../1_solve/solution/2_data_6000/thr_1e-4/data_5/pytorch_5,MATCH
2_data_6000,1e-5,data_1,1,-282312.59375,-282312.5625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_1/pytorch_1,MATCH
2_data_6000,1e-5,data_1,2,-281468.625,-281468.625,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_1/pytorch_2,MATCH
2_data_6000,1e-5,data_1,3,-281932.9375,-281932.9375,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_1/pytorch_3,MATCH
2_data_6000,1e-5,data_1,4,-281646.0625,-281646.0625,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_1/pytorch_4,MATCH
2_data_6000,1e-5,data_1,5,-281947.34375,-281947.34375,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_1/pytorch_5,MATCH
2_data_6000,1e-5,data_2,1,-283230.3125,-283230.375,0.0625,../1_solve/solution/2_data_6000/thr_1e-5/data_2/pytorch_1,MATCH
2_data_6000,1e-5,data_2,2,-283053.0,-283053.0,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_2/pytorch_2,MATCH
2_data_6000,1e-5,data_2,3,-282626.34375,-282626.3125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_2/pytorch_3,MATCH
2_data_6000,1e-5,data_2,4,-283463.1875,-283463.1875,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_2/pytorch_4,MATCH
2_data_6000,1e-5,data_2,5,-283243.71875,-283243.6875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_2/pytorch_5,MATCH
2_data_6000,1e-5,data_3,1,-286058.84375,-286058.90625,0.0625,../1_solve/solution/2_data_6000/thr_1e-5/data_3/pytorch_1,MATCH
2_data_6000,1e-5,data_3,2,-286685.59375,-286685.5625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_3/pytorch_2,MATCH
2_data_6000,1e-5,data_3,3,-286890.34375,-286890.375,0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_3/pytorch_3,MATCH
2_data_6000,1e-5,data_3,4,-285850.875,-285850.875,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_3/pytorch_4,MATCH
2_data_6000,1e-5,data_3,5,-285870.25,-285870.21875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_3/pytorch_5,MATCH
2_data_6000,1e-5,data_4,1,-277053.28125,-277053.28125,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_4/pytorch_1,MATCH
2_data_6000,1e-5,data_4,2,-277737.875,-277737.875,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_4/pytorch_2,MATCH
2_data_6000,1e-5,data_4,3,-276821.4375,-276821.4375,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_4/pytorch_3,MATCH
2_data_6000,1e-5,data_4,4,-276689.5,-276689.5,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_4/pytorch_4,MATCH
2_data_6000,1e-5,data_4,5,-276983.3125,-276983.3125,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_4/pytorch_5,MATCH
2_data_6000,1e-5,data_5,1,-273454.59375,-273454.59375,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_5/pytorch_1,MATCH
2_data_6000,1e-5,data_5,2,-273817.71875,-273817.6875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_5/pytorch_2,MATCH
2_data_6000,1e-5,data_5,3,-272663.09375,-272663.09375,0.0,../1_solve/solution/2_data_6000/thr_1e-5/data_5/pytorch_3,MATCH
2_data_6000,1e-5,data_5,4,-274202.125,-274202.09375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_5/pytorch_4,MATCH
2_data_6000,1e-5,data_5,5,-273467.28125,-273467.25,-0.03125,../1_solve/solution/2_data_6000/thr_1e-5/data_5/pytorch_5,MATCH
2_data_6000,1e-6,data_1,1,-282542.9375,-282542.9375,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_1/pytorch_1,MATCH
2_data_6000,1e-6,data_1,2,-281468.625,-281468.625,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_1/pytorch_2,MATCH
2_data_6000,1e-6,data_1,3,-281940.0625,-281940.09375,0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_1/pytorch_3,MATCH
2_data_6000,1e-6,data_1,4,-281653.40625,-281653.375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_1/pytorch_4,MATCH
2_data_6000,1e-6,data_1,5,-281947.34375,-281947.34375,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_1/pytorch_5,MATCH
2_data_6000,1e-6,data_2,1,-283230.3125,-283230.375,0.0625,../1_solve/solution/2_data_6000/thr_1e-6/data_2/pytorch_1,MATCH
2_data_6000,1e-6,data_2,2,-283225.875,-283225.875,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_2/pytorch_2,MATCH
2_data_6000,1e-6,data_2,3,-282626.34375,-282626.3125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_2/pytorch_3,MATCH
2_data_6000,1e-6,data_2,4,-283518.5,-283518.46875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_2/pytorch_4,MATCH
2_data_6000,1e-6,data_2,5,-283238.4375,-283238.4375,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_2/pytorch_5,MATCH
2_data_6000,1e-6,data_3,1,-286047.78125,-286047.8125,0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_3/pytorch_1,MATCH
2_data_6000,1e-6,data_3,2,-286685.59375,-286685.5625,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_3/pytorch_2,MATCH
2_data_6000,1e-6,data_3,3,-286890.34375,-286890.375,0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_3/pytorch_3,MATCH
2_data_6000,1e-6,data_3,4,-285866.625,-285866.625,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_3/pytorch_4,MATCH
2_data_6000,1e-6,data_3,5,-286301.84375,-286301.875,0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_3/pytorch_5,MATCH
2_data_6000,1e-6,data_4,1,-277053.28125,-277053.28125,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_4/pytorch_1,MATCH
2_data_6000,1e-6,data_4,2,-277737.875,-277737.875,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_4/pytorch_2,MATCH
2_data_6000,1e-6,data_4,3,-276824.1875,-276824.1875,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_4/pytorch_3,MATCH
2_data_6000,1e-6,data_4,4,-276689.5,-276689.5,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_4/pytorch_4,MATCH
2_data_6000,1e-6,data_4,5,-276983.3125,-276983.3125,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_4/pytorch_5,MATCH
2_data_6000,1e-6,data_5,1,-273454.59375,-273454.59375,0.0,../1_solve/solution/2_data_6000/thr_1e-6/data_5/pytorch_1,MATCH
2_data_6000,1e-6,data_5,2,-273817.71875,-273817.6875,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_5/pytorch_2,MATCH
2_data_6000,1e-6,data_5,3,-272673.5,-272673.53125,0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_5/pytorch_3,MATCH
2_data_6000,1e-6,data_5,4,-274202.125,-274202.09375,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_5/pytorch_4,MATCH
2_data_6000,1e-6,data_5,5,-273467.28125,-273467.25,-0.03125,../1_solve/solution/2_data_6000/thr_1e-6/data_5/pytorch_5,MATCH
3_data_25000,1e-1,data_1,1,-2356124.75,-2356124.75,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_1/pytorch_1,MATCH
3_data_25000,1e-1,data_1,2,-2353995.5,-2353995.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_1/pytorch_2,MATCH
3_data_25000,1e-1,data_1,3,-2353985.0,-2353985.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_1/pytorch_3,MATCH
3_data_25000,1e-1,data_1,4,-2355948.75,-2355949.0,0.25,../1_solve/solution/3_data_25000/thr_1e-1/data_1/pytorch_4,MATCH
3_data_25000,1e-1,data_1,5,-2353539.0,-2353539.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_1/pytorch_5,MATCH
3_data_25000,1e-1,data_2,1,-2323581.5,-2323580.75,-0.75,../1_solve/solution/3_data_25000/thr_1e-1/data_2/pytorch_1,MATCH
3_data_25000,1e-1,data_2,2,-2320967.25,-2320967.25,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_2/pytorch_2,MATCH
3_data_25000,1e-1,data_2,3,-2322331.75,-2322332.0,0.25,../1_solve/solution/3_data_25000/thr_1e-1/data_2/pytorch_3,MATCH
3_data_25000,1e-1,data_2,4,-2322656.0,-2322656.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_2/pytorch_4,MATCH
3_data_25000,1e-1,data_2,5,-2320021.0,-2320021.5,0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_2/pytorch_5,MATCH
3_data_25000,1e-1,data_3,1,-2353192.0,-2353192.5,0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_3/pytorch_1,MATCH
3_data_25000,1e-1,data_3,2,-2354584.0,-2354584.5,0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_3/pytorch_2,MATCH
3_data_25000,1e-1,data_3,3,-2355650.0,-2355649.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_3/pytorch_3,MATCH
3_data_25000,1e-1,data_3,4,-2357051.75,-2357051.75,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_3/pytorch_4,MATCH
3_data_25000,1e-1,data_3,5,-2358432.0,-2358432.75,0.75,../1_solve/solution/3_data_25000/thr_1e-1/data_3/pytorch_5,MATCH
3_data_25000,1e-1,data_4,1,-2358996.75,-2358996.25,-0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_4/pytorch_1,MATCH
3_data_25000,1e-1,data_4,2,-2356207.5,-2356207.75,0.25,../1_solve/solution/3_data_25000/thr_1e-1/data_4/pytorch_2,MATCH
3_data_25000,1e-1,data_4,3,-2357771.75,-2357771.5,-0.25,../1_solve/solution/3_data_25000/thr_1e-1/data_4/pytorch_3,MATCH
3_data_25000,1e-1,data_4,4,-2358949.25,-2358948.75,-0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_4/pytorch_4,MATCH
3_data_25000,1e-1,data_4,5,-2357762.0,-2357763.0,1.0,../1_solve/solution/3_data_25000/thr_1e-1/data_4/pytorch_5,MATCH
3_data_25000,1e-1,data_5,1,-2365027.0,-2365027.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_5/pytorch_1,MATCH
3_data_25000,1e-1,data_5,2,-2363293.5,-2363293.5,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_5/pytorch_2,MATCH
3_data_25000,1e-1,data_5,3,-2361194.0,-2361194.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_5/pytorch_3,MATCH
3_data_25000,1e-1,data_5,4,-2363397.0,-2363397.0,0.0,../1_solve/solution/3_data_25000/thr_1e-1/data_5/pytorch_4,MATCH
3_data_25000,1e-1,data_5,5,-2366994.25,-2366994.75,0.5,../1_solve/solution/3_data_25000/thr_1e-1/data_5/pytorch_5,MATCH
3_data_25000,1e-2,data_1,1,-2360745.5,-2360745.5,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_1/pytorch_1,MATCH
3_data_25000,1e-2,data_1,2,-2358356.5,-2358356.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_1/pytorch_2,MATCH
3_data_25000,1e-2,data_1,3,-2358196.0,-2358196.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_1/pytorch_3,MATCH
3_data_25000,1e-2,data_1,4,-2360843.5,-2360842.75,-0.75,../1_solve/solution/3_data_25000/thr_1e-2/data_1/pytorch_4,MATCH
3_data_25000,1e-2,data_1,5,-2357219.75,-2357219.25,-0.5,../1_solve/solution/3_data_25000/thr_1e-2/data_1/pytorch_5,MATCH
3_data_25000,1e-2,data_2,1,-2328698.0,-2328698.25,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_2/pytorch_1,MATCH
3_data_25000,1e-2,data_2,2,-2326707.75,-2326707.75,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_2/pytorch_2,MATCH
3_data_25000,1e-2,data_2,3,-2327651.0,-2327651.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_2/pytorch_3,MATCH
3_data_25000,1e-2,data_2,4,-2327420.0,-2327420.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_2/pytorch_4,MATCH
3_data_25000,1e-2,data_2,5,-2325431.0,-2325431.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_2/pytorch_5,MATCH
3_data_25000,1e-2,data_3,1,-2358087.75,-2358087.0,-0.75,../1_solve/solution/3_data_25000/thr_1e-2/data_3/pytorch_1,MATCH
3_data_25000,1e-2,data_3,2,-2359198.0,-2359197.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_3/pytorch_2,MATCH
3_data_25000,1e-2,data_3,3,-2360437.75,-2360438.0,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_3/pytorch_3,MATCH
3_data_25000,1e-2,data_3,4,-2361944.0,-2361944.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_3/pytorch_4,MATCH
3_data_25000,1e-2,data_3,5,-2363203.0,-2363202.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_3/pytorch_5,MATCH
3_data_25000,1e-2,data_4,1,-2363697.0,-2363697.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_4/pytorch_1,MATCH
3_data_25000,1e-2,data_4,2,-2360107.5,-2360107.75,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_4/pytorch_2,MATCH
3_data_25000,1e-2,data_4,3,-2363395.25,-2363395.75,0.5,../1_solve/solution/3_data_25000/thr_1e-2/data_4/pytorch_3,MATCH
3_data_25000,1e-2,data_4,4,-2363327.5,-2363327.75,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_4/pytorch_4,MATCH
3_data_25000,1e-2,data_4,5,-2362649.0,-2362649.0,0.0,../1_solve/solution/3_data_25000/thr_1e-2/data_4/pytorch_5,MATCH
3_data_25000,1e-2,data_5,1,-2369502.25,-2369502.5,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_5/pytorch_1,MATCH
3_data_25000,1e-2,data_5,2,-2367234.5,-2367234.75,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_5/pytorch_2,MATCH
3_data_25000,1e-2,data_5,3,-2365795.0,-2365794.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_5/pytorch_3,MATCH
3_data_25000,1e-2,data_5,4,-2367519.75,-2367519.5,-0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_5/pytorch_4,MATCH
3_data_25000,1e-2,data_5,5,-2370951.5,-2370951.75,0.25,../1_solve/solution/3_data_25000/thr_1e-2/data_5/pytorch_5,MATCH
3_data_25000,1e-3,data_1,1,-2375158.0,-2375158.5,0.5,../1_solve/solution/3_data_25000/thr_1e-3/data_1/pytorch_1,MATCH
3_data_25000,1e-3,data_1,2,-2374868.75,-2374868.75,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_1/pytorch_2,MATCH
3_data_25000,1e-3,data_1,3,-2370497.25,-2370497.0,-0.25,../1_solve/solution/3_data_25000/thr_1e-3/data_1/pytorch_3,MATCH
3_data_25000,1e-3,data_1,4,-2377050.5,-2377050.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-3/data_1/pytorch_4,MATCH
3_data_25000,1e-3,data_1,5,-2371822.5,-2371822.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_1/pytorch_5,MATCH
3_data_25000,1e-3,data_2,1,-2340999.5,-2340999.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_2/pytorch_1,MATCH
3_data_25000,1e-3,data_2,2,-2343677.75,-2343678.0,0.25,../1_solve/solution/3_data_25000/thr_1e-3/data_2/pytorch_2,MATCH
3_data_25000,1e-3,data_2,3,-2342027.5,-2342027.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_2/pytorch_3,MATCH
